id,country
Anghelescu HGB,empty
Anhalt DA,United states
Anheier HK,Germany
Ani F,Malaysia
Anikeeva N,Russian federation
Anikin D,Russian federation
Anikin DA,empty
Anikin VA,Russian federation
Anishchenko M,Ukraine
Anishchenko V,Ukraine
Anisiewicz R,Poland
Anisimov A,empty
Anisimov AL,Russian federation
Anisimov AP,Russian federation
Anisimov KV,Russian federation
Anisimov N,Estonia
Anisimov O,Russian federation
Anisimov R,empty
Anisimov RI,Russian federation
Anisimova A,Russian federation
Anisimova E,Russian federation
Anisimova I,Norway
Anisimova LJ,Russian federation
Anisin A,Czech republic
Anistratenko AV,Ukraine
Anistratenko T,Ukraine
Ank K,United states
Ankit R,India
Ankudinov KN,Russian federation
Annanurova O,Russian federation
Annaorazov J,Turkmenistan
Annelie,empty
Annenkova OS,Ukraine
Annenkova VG,Russian federation
Annienkov I,empty
Annist A,Estonia
Anniste K,Estonia
Annuk E,Estonia
Annus E,empty
Annus EPP,Estonia
Annus T,Estonia
Anokhin AA,Russian federation
Anpilova LN,Russian federation
Anriadi,empty
AnsanayAlex S,empty
Ansell A,United states
Anson K,United kingdom
Ansone E,Latvia
Anstis C,Canada
Antal T,Hungary
Antheaume I,France
Anthimos A,Greece
Anthony DW,United states
Antinyan A,China
Antipin K,empty
Antipin M,Russian federation
Antipin N,Russian federation
Antipin NA,empty
Antipina NL,Russian federation
Antizzo GJ,United states
Antić A,Denmark
Antjushina N,Russian federation
Antofi S,Romania
Antokolskaia M,Universiteit utrecht
Antonaccio O,United states
Antonello D,Italy
Antonenko N,Spain
Antonenko NS,Russian federation
Antonenko SG,Russian federation
Antonian L,Armenia
Antonina T,National university lviv polytechnic
Antoniuk Y,Ukraine
Antonopoulos P,Serbia
Antonov D,Russian federation
Antonov E,Austria
Antonov EV,Russian federation
Antonov IP,Russian federation
Antonov K,empty
Antonov KM,Russian federation
Antonov M,Russian federation
Antonov O,Sweden
Antonova D,Russian federation
Antonova M,Russian federation
Antonova V,Russian federation
Antonovič M,Lithuania
Antonovskaya I,Canada
Antonovych M,Ukraine
Antons JH,empty
Antonyan Y,Armenia
Antopolskii AB,empty
Antoschyuk IA,empty
Antoshchenko A,empty
Antoshchenko AV,Russian federation
Antoshchuk I,empty
Antoshchuk IA,Russian federation
Antoshin A,Russian federation
Antoshin AV,empty
Antoshkin AV,Russian federation
Antrim CL,empty
Antrop M,Belgium
Antropova V,Russian federation
Anttila AH,empty
Antwi SK,Kazakhstan
Antão L,Finland
Anufrieva EV,Russian federation
Anwar MA,Kuwait
Anyanova E,Russian federation
Anzorova SP,Russian federation
Aoki K,United states
Aoudé IG,United states
Aoun S,Canada
Apakhayev N,Kazakhstan
Aparicio Ý,United states
Apazheva SS,Russian federation
Apendiev T,empty
Apendiyev T,Kazakhstan
Apetroe AC,Romania
Apil AR,Georgia
Apolte T,Germany
AponteGarcía M,empty
Apor B,Ireland
Apor P,empty
Apostolov A,Russian federation
Appel H,United states
Appels A,Netherlands
Apperson J,United states
Applebaum R,United states
Appleby I,United kingdom
Applis S,Germany
Aprasidze D,Georgia
Apressyan R,Russian federation
Apryshchenko V,Russian federation
ApsiteBerina E,empty
Apte DP,
Aptekman M,United states
Apter J,empty
Arabadzhy S,Ukraine
Arabadzhyan A,Russian federation
Arabadzhyan ZA,Russian federation
Arabameri M,Iran
Arabian MS,Russian federation
Aradau C,United kingdom
Araghi SM,Iran
Arakawa Y,Japan
Arakelova V,Armenia
Arakelyan LA,United states
Aralbay S,Kazakhstan
Aram Donabedian D,United states
Aran A,United kingdom
Arana RG,Colombia
Arandelovic B,Serbia
Arant MD Jr,empty
Aras B,Japan
Araslanova A,Russian federation
Araslanova V,Russian federation
Arato A,Hungary
Araujo LL,Brazil
Aravena FR,Costa rica
Aray Y,Russian federation
Arbatov A,empty
Arbatov AG,Russian federation
Arbatova N,empty
Arbatova NA,Russian federation
Arbatova NK,Russian federation
Arbel D,empty
Arbuthnot M,United kingdom
Arce AM,Brazil
Archangelskij A,empty
Archer D,United kingdom
Archibugi D,empty
Archimaeva AI,Russian federation
Arciero A,Italy
Arcybashev V,Russian federation
Arda M,Turkey
Ardana AK,Indonesia
Ardashnikova A,Russian federation
Ardava L,Latvia
Ardener S,empty
Ardichvili A,United states
ArdillierCarras F,empty
Ardovino M,United states
Ardrey C,United kingdom
Aref M,United kingdom
Aref Najjar O,empty
Arefev AL,empty
Arefi M,University of tehran
Arefiev AL,Russian federation
Arefieva V,Russian federation
Arel D,United states
Arenas FR,Germany
Arenas I,United states
Arencibia RP,Canada
Argenbright R,United states
Argento D,Sweden
Argounova T,Canada
ArgounovaLow T,empty
Argus R,Estonia
Arhire S,Romania
Ari RB,
AriasKing F,empty
AriasVikhil MA,empty
Ariely G,Israel
Arifin A,Malaysia
Arig AS,empty
Arinin EI,Russian federation
Arinov A,empty
Arinov AG,Russian federation
Aripova F,United states
Aris S,Switzerland
Ariskina Y,Russian federation
Aristegui I,Spain
Aristova EN,Russian federation
Aristovnik A,Slovenia
Arjakovsky A,Ukraine
Arkadievitch VI,Russian federation
Arkhangelskaya AA,Russian federation
Arkhanhelska A,Czech republic
Arkhipova A,empty
Arkhipova AS,Russian federation
Arkusz A,Poland
Arlauskaite N,Lithuania
Arm A,Iran
Arman Z,Kazakhstan
Armandon E,France
Armbruster C,Germany
Armknecht M,United kingdom
Armstrong C,Norway
Armstrong CK,United states
Armstrong D,United kingdom
Armstrong E,United states
Armstrong JD,United kingdom
Armstrong RL,United states
ArmstrongWilliams D,empty
Arnade C,Russian federation
Arnason JP,Czech republic
Arndt D,empty
Arnold DC,empty
Arnold HM,United states
Arnold L,empty
Arnold R,United states
Arnoldi J,United states
Arnon D,United states
Arnot B,empty
Arnshav M,Sweden
Aroian KJ,United states
Aron J,empty
Aron L,United states
Aronova E,United states
Aronson J,United states
Aronson O,Russian federation
Aronson S,United states
Arora S,India
Aroshidze M,Georgia
Aroshidze N,Georgia
Arrington RS,United states
Arsenault JT,Israel
Arsenev P,empty
Arseniev P,Switzerland
Arseniev V,Russian federation
Arsenijevic J,Netherlands
Arshed N,Pakistan
Arshinnik SP,Russian federation
Arshinova AI,Russian federation
Arsika IMB,Indonesia
Arslan E,Canada
Arslanov RA,Russian federation
Artamonova A,empty
Artamonova AV,Portugal
Artamonova E,United kingdom
Artamonova UZ,Russian federation
Artemenko EV,Russian federation
Artemenko OI,Russian federation
Artemenko TG,Russian federation
Artemenkova N,empty
Artemieva JA,Russian federation
Artemov E,Russian federation
Artemov ET,empty
Artemov V,empty
Artemova SF,Russian federation
Arter D,Finland
Artinian A,empty
Artiukh V,empty
Artiukh VV,Russian federation
Artizov AN,Russian federation
Artman V,United states
Artner A,Hungary
Artobolevskiy SS,Netherlands
Artwińska A,Germany
Artymyshyn P,Ukraine
Artyomov VM,Russian federation
Artysh MM,Russian federation
Artyukh A,Russian federation
Artyushina A,Russian federation
Aru K,Estonia
Arukask M,Estonia
Arukenova O,Kazakhstan
Arumetsa S,Estonia
Aruri N,United states
Aruri NH,empty
Arutyunian RE,Russian federation
Arutyunov SA,empty
Arutyunova EM,Russian federation
Arutyunyan MP,Russian federation
Arynov Z,Kazakhstan
Arzakanyian M,Russian federation
Arzamascev K,Russian federation
Arzamastseva I,empty
Arzamastseva IN,Russian federation
Arzhantseva I,Russian federation
Arzhantseva IA,empty
Arzhantseva LA,empty
Arzhantseva N,Russian federation
Arzikulov AA,Kazakhstan
Arzyutov DV,Sweden
Arzyutov Dmitry V,empty
Arévalo JAL,Mexico
Arévalo OV,Peru
Asadi N,Spain
Asangulova A,Kyrgyzstan
Asanova J,Canada
Asante C,Australia
Asaturian D,Russian federation
Ascher A,United states
Ascherson N,United kingdom
Aschoff N,empty
Aseev AA,Russian federation
Aseeva A,Poland
Asefa S,United states
Asel O,Kazakhstan
Aselderova RO,Russian federation
Aselius G,Sweden
Asgari S,Iran
Asgarian A,Iran
Asgarov BM,Azerbaijan
Asgarova M,Azerbaijan
Asgarzade G,Azerbaijan
Asgarzade LS,Azerbaijan
Asghar A,empty
Asghari F,Iran
Ash K,United states
Ash R,empty
Ashaeva A,Russian federation
Ashakeeva GZ,Kyrgyzstan
Ashe T,United kingdom
Ashenberg Straussner SL,empty
Asher H,empty
Ashikhmina TYa,empty
Ashilova MS,Kazakhstan
Ashimova E,Kazakhstan
Ashirbekova GS,Kazakhstan
Ashirov AA,Turkey
Ashkenazi M,Israel
Ashley L,Kyrgyzstan
Ashrafian V,Russian federation
Ashrafullina LF,Russian federation
Ashtarani S,Iran
AshurbayliHuseynova N,empty
Ashutosh I,United states
Ashwin S,United kingdom
Ashworth LM,Canada
Ashymkhanova SA,Kazakhstan
Asilbekuly S,Kazakhstan
Asinovsky D,Russian federation
Askarbekkyzy N,Taraz innovative humanitarian university
Askari H,United states
Askarov M,United states
Askarova G,Kazakhstan
Asker C,Turkey
Askerbek A,Kazakhstan
Askeyeva G,Kazakhstan
Askhat D,Kazakhstan
Aslam T,Pakistan
Aslam W,United kingdom
Aslan Demir S,Turkey
Aslanlı A,Azerbaijan
Aslanov C,France
Aslanov OR,Azerbaijan
Aslar H,Kyrgyzstan
Aslund A,empty
Asmaryan S,Armenia
Asongu S,South africa
Asongu SA,empty
Asoyan DS,Russian federation
Aspalter C,Hong kong
Aspaturian VV,United states
Assa J,empty
Assaf D,Israel
Assanova G,Kazakhstan
Asschenfeldt F,United states
Asselin P,United states
Assemkulova G,Kazakhstan
Assetto VJ,empty
Assimov M,Kazakhstan
Assipova Z,Kazakhstan
Assmuth L,Finland
Assylbekova ZMA,empty
Assylkhanova A,Hungary
Astafiev YU,Russian federation
Astafieva E,France
Astafyev VI,Russian federation
Astahovska I,Latvia
Astakhov E,Russian federation
Astakhov YV,Russian federation
Astakhova AV,empty
Astakhova M,United states
Astapova A,Estonia
Astarita C,Hong kong
Astashin V,Russian federation
Astaviev VV,Russian federation
Astley T,empty
Astrauskas A,Lithuania
Astro A,United states
Asuo OO,Indonesia
Asvaturov A,Russian federation
Asvaturov AS,empty
Asylgaraeva GSh,empty
Aszalós R,Hungary
Asztalos Morell I,empty
Atabaeva S,Tajikistan
Atabaki T,Netherlands
Ataev ZA,Russian federation
Atai F,Iran
Atal S,United states
Atalay M,Turkey
Atamanenko A,Ukraine
Atamanova IV,Russian federation
Atamian A,France
Atanasoski N,United states
Atanasov V,empty
Atanesyan A,empty
Atanesyan AV,Armenia
Atanova S,empty
Atanova SA,Russian federation
Atantayeva BZ,Kazakhstan
Ataseven E,Turkey
Atashov B,Azerbaijan
Atayev ZV,Russian federation
Ataöv T,Turkey
AteshiGadirova N,empty
Athukorala PC,empty
Atkin M,United states
Atkinson C,United states
Atkinson J,South korea
Atkinson JB,United states
Atkocevičienė V,Lithuania
Atlan N,United kingdom
Atlani L,France
AtlaniDuault L,empty
Atmaca AÖ,Turkey
Atnachev T,France
Atnashev T,Russian federation
Atnashev V,Russian federation
Atoyants Y,Armenia
Attah FM,Nigeria
Attal N,United states
Attali M,France
Attewell W,Canada
Attila S,Hungary
Attwood DW,Canada
Attwood L,United kingdom
Atwell K,United states
Atygayev NA,Kazakhstan
AtzabaPoria N,empty
Auanasova A,empty
Auanassova A,Kazakhstan
Auanassova AM,empty
Auanassova K,Kazakhstan
Auanassova KM,empty
Aubakirova A,Kazakhstan
Aubakirova K,Kazakhstan
Aubakirova KA,Kazakhstan
Aubakirova S,Kazakhstan
Aubakirova ZS,Kazakhstan
Aubakirova ÜK,empty
Aubin L,Spécialiste de la geópolitique de la russie et du sport
Aubrey C,United kingdom
Auchynnikava A,Canada
Auchynnikova A,empty
Audinet M,France
Audruschenko EYu,empty
Auer MR,United states
Auer S,Australia
Auerbach G,Israel
Auers D,United kingdom
Auestad AC,Norway
Auezova ZA,empty
Augey D,France
Aulich J,empty
Ault JE,United states
Aumann L,Germany
Aumüller M,Germany
Aunap R,Estonia
Aunoble É,Switzerland
Aurilene E,Russian federation
Aurov OV,Russian federation
Auruskeviciene V,Lithuania
Auseichyk U,Belarus
Ausland JC,empty
Auslander GK,Israel
Austers I,Latvia
Austin DA,United states
Austin DM,United states
Austin LB,United states
Austin R,empty
Austrheim G,Norway
AutantMathieu MC,empty
Autelli E,Austria
Auten B,United states
Autin C,France
Autio P,Finland
AutioSarasmo S,empty
Auton GP,United states
Auw DCL,Taiwan
Auyeshova B,Sh. yessenov caspian state university of technologies and engineering
Auzan A,Russian federation
Avakov PA,Russian federation
Avakyan AB,Russian federation
Avanesova M,Czech republic
Avanesyan G,Armenia
Avatkov VA,Russian federation
Avazbek G,Uzbekistan
Avdashkin AA,Russian federation
Avdashkin AА,empty
Avdeev A,France
Avdeeva YN,Russian federation
Avdeyeva O,United states
Avedissian K,United states
Averianov A,Russian federation
Averkieva K,empty
Averkieva KV,Russian federation
Averre D,United kingdom
Averre DL,empty
Avery D,empty
Averyanov AA,Russian federation
Averyanov AV,empty
Aves J,United kingdom
Avetisian L,Ukraine
Avetisyan N,Armenia
Avetyan D,Russian federation
Avey PC,United states
Avezova G,Uzbekistan
Avgar A,Israel
Avgerinos KP,United states
Avilova ZN,empty
Avilés J,Spain
Avinor E,Israel
Avins CJ,United states
Avioutskii V,empty
Avis G,United kingdom
Avkhutska S,Ukraine
Avksentev V,empty
Avtonomova N,Russian federation
Avtonomova NS,empty
Axelrod R,United states
Axelsson R,Philippines
Axenov K,Russian federation
AxerDämmer G,empty
Axmann A,Hungary
Axyonova V,Germany
Ayagan B,Kazakhstan
Ayagan BG,Kazakhstan
Ayala F,Chile
Ayalon H,Israel
Ayalon L,Israel
Ayanian R,United states
Ayazbekov A,empty
Ayba TG,Russian federation
Aydarova O,empty
Aydemir İA,Turkey
Aydin FT,Turkey
Aydin L,Turkey
Aydin M,Turkey
Aydin U,Turkey
Aydin US,Turkey
Aydingün A,empty
Aydingün I,Turkey
Aydlngun A,Turkey
Ayixiren J,China
Ayman G,Turkey
Aymard C,France
Aynagul K,Kazakhstan
Aysan AF,Qatar
Aysmontas B,Russian federation
Ayson R,Australia
Aytürk I,Turkey
Ayubayeva S,Kazakhstan
Ayvazyan D,Russian federation
Ayvazyan G,Armenia
Ayzhy ZE,Russian federation
Azadaliyeva S,Azerbaijan
Azalia JCL,Peru
Azam M,Pakistan
Azarenkov A,Russian federation
Azarova K,France
Azarova SN,Russian federation
Azaryahu M,Israel
Azatyan K,Armenia
Azatyan S,Australia
Azatyan V,Armenia
Azbel L,United kingdom
Azhar A,Kazakhstan
Azhinurina DA,Kazakhstan
Azicri M,United states
Azimbayeva G,Finland
Azimova N,Uzbekistan
Aziz MA,Italy
Azizi FA,Tajikistan
Azizi H,Iran
Azizian R,United states
Azizkhon K,Uzbekistan
Azizova F,Uzbekistan
Azizova N,Uzbekistan
Azman D,Malaysia
Azmukhanova A,Kazakhstan
Aznabaev BA,
Azondahi MB,Iran
Azzarà SG,Italy
Açik F,Turkey
BENOR DE,Israel
BIELICKI P,Poland
BREEN R,United kingdom
Baar V,Czech republic
Baarová B,Czech republic
Baatarkhuyag E,Taiwan
Baatarpurev B,Mongolia
Baba G,Turkey
Babadjanov B,Uzbekistan
Babadjanov BM,empty
Babadzhanov B,Uzbekistan
Babaei S,Iran
Babajanian BV,United kingdom
Babajanov B,Uzbekistan
Babajanov BM,empty
Babajew A,empty
Babakaev SV,Russian federation
Babakhanova NK,Azerbaijan
Babarskiene J,Lithuania
Babash A,Estonia
Babayan RA,Russian federation
Babayev A,Azerbaijan
Babbar S,United states
Babenko IA,Russian federation
Babenko M,Russian federation
Baberowski J,Germany
Babicenko D,Russian federation
Babich DB,empty
Babich EG,Russian federation
Babich I,empty
Babich IL,Russian federation
Babicheva J,Canada
Babikova I,Russian federation
Babilunga NV,Moldova
Babina S,Russian federation
Babiracki P,United states
Babis D,Israel
Babkin RA,Russian federation
Babkina ES,Russian federation
Babkina YA,Russian federation
Babones S,Australia
Babones SJ,empty
Babovic A,Japan
Babu BR,India
Baburin SN,Russian federation
Baburin VL,Russian federation
Babushkin M,Russian federation
Babyuk MI,Russian federation
Baccini A,United states
Bach DC,France
Bacher D,Austria
Bachmaier A,Germany
Bachmaier P,Austria
Bachman D,United states
Bachman JS,United states
Bachman MA,United states
Bachmann V,Germany
Bachurina N,Russian federation
Bachórz A,Poland
Baciu EL,empty
Backhaus N,Switzerland
Backman CA,Austria
Bacon E,United kingdom
Bacon WM Jr,empty
BacumencoPîrnău L,empty
Badalassi N,France
Badalov ES,Azerbaijan
Badalyan R,Armenia
Badam A,Turkey
Badamdorj O,Mongolia
Badan P,India
Badanova A,Kazakhstan
Badaraev DD,Russian federation
Badarch B,Russian federation
Badashvili M,Georgia
Badcock CR,United kingdom
Badcock S,empty
Baden D,United kingdom
Badenkov YP,Russian federation
Bader M,Netherlands
Bader NO,Russian federation
Bader V,Germany
Badescu G,Germany
Badgley J,United states
Badie B,France
Badie D,United states
Badina E,Latvia
Badina S,Russian federation
Badins Z,Latvia
Badmaev V,empty
Badmaev VN,Russian federation
Badmaeva E,empty
Badmaeva EN,Russian federation
Badmaeva NV,Russian federation
Badmatsyrenova NB,Russian federation
Badrak V,empty
Badrutdinova M,Russian federation
Baduginova M,empty
Baduginova MV,Russian federation
Badur MM,Russian federation
Badurashvili I,Russian federation
Badvrashvili I,empty
Badyina A,
Badyrgy MM,Russian federation
Baeck L,Belgium
Baehr P,United states
Baehr PR,Netherlands
Baei Lashaki A,Ireland
Baena JLN,Spain
Baer BJ,United states
Baer J,Switzerland
Baerg NR,United kingdom
Baev PK,Russian federation
Baeva I,Bulgaria
Baffi S,France
Bagamian KH,United states
Bagapsh N,Russian federation
Bagashka T,United states
Bagchi AK,empty
Bagdasarova N,Kyrgyzstan
Bagdasaryan S,Russian federation
Bagdasaryan SD,empty
Bagdasaryan VE,Russian federation
Bagdonė K,Lithuania
Baggaley J,Canada
Bagger H,Denmark
Baghaturia O,Georgia
Baghdasaryan M,Germany
Baghdasaryan V,Czech republic
Bagheri Y,Iran
Baghirova I,Azerbaijan
Baghiu Ş,empty
Bagina E,empty
Baglione LA,United states
Bagramyants NL,Russian federation
Bagreeva E,Russian federation
Bagrova N,empty
Baguirov A,United states
Bagus P,Spain
Bagusauskas JR,Lithuania
Bah M,United kingdom
Bahenský V,
Bahgat G,United states
Bahl M,United states
Bahouth H,
Bahovadinova M,empty
Bahry S,Canada
Bahry SA,empty
Bahturina A,Russian federation
Bai J,China
Bai T,United states
Bai Y,China
Baialieva G,Empirica research and consultancy institute
Baialieva M,Kyrgyzstan
Baibagysov A,Kazakhstan
Baibarin AA,Russian federation
Baibatyrova NM,Russian federation
Baibolat L,Kazakhstan
Baiburin A,Russian federation
Baibussinova AZh,empty
Baicoianu A,Romania
Baidaus E,Canada
Baider L,Israel
Baidova NV,Russian federation
Baigonushova D,Kyrgyzstan
