source,050010,264 bay state road,Academy of federal penitentiary service of russia,Adam mickiewicz university in poznań,Afghanistan,Aga-khan foundation in kyrgyzstan,Agentia pentru stiinta si memorie militara,Agric. and fish,Al-farabi kazakh national university,Albania,Albert-ludwigs-universität freiburg,Algeria,Allameh tabatabaei university,Almaty,American university of central asia,And a member of the board of trustees at the foreign policy research institute,Architectural studio,Argentina,Armenia,Associate member of sage (umr cnrs 7363),Austin,Australia,Austria,Azad islamic university,Azad university,Azerbaijan,Azerbaycan avrasya araştirmalari merkezi başkani,Bangladesh,Belarus,Belgium,Ben-gurion university of the negev,Berlin's humboldt university,Berliner kolleg fur vergleichende geschichte europas,Bi,Bioquímica clínica,Bosnia and herzegovina,Boston college,Boston university,Brazil,Brunei darussalam,Buddhist and tibetan studies,Buffalo state college,Bulevar revolucije 73,Bulgaria,C/o diogenes,Ca 93403-8106,Cameroon,Canada,Canada (fax: +1 613 788 4064),Case western reserve university,Caspian university,Castalia strategic advisors,Center for advanced holocaust studies,Center for the history of literature,Centre for european migration and ethnic studies (cemes),Chatham house,Chile,China,Chinese academy of social sciences,Cnrs paris-berlin,Collaborated in the research,Collabore á l'emission le dessous des cartes,College of art and design,College of letters and science,College of ndu,Colombia,Columbia university,Communication studies program at concordia university,Costa rica,Croatia,Cuba,Cyprus,Czech republic,Daffodil international university,Denmark,Departament de filologia anglesa i alemanya,Department for the humanities,Department of anthropology,Department of constitutional and municipal law of kutafin moscow state law university (msla),Department of economic and social geography of russia,Department of meimo,Department of official publications and normative documents,Department of sociology,Dept. for international development,Des minorités (gdm),Directeur du centre,Durham university,Délégation aux affaires stratégiques,Ecuador,Egypt,Ehess,Emory university,Empirica research and consultancy institute,En mission en lettonie,Eritrea,Estonia,Estonian chamber of commerce and industry,Ethiopia,Eurasia department,European centre of space law,European centre of space law and the french society of air and space law,Faculty of humanities,Faculty of polish philology,Faculty of social sciences,Financial institutes of kfu,Finland,Florida intl. university foundation,France,Freie universität berlin,French polynesia,Friedrich-schiller-univ. jena,Gambia,Geographisches institut der universität innsbruck,Georgetown university,Georgia,German multinational company,Germany,Greece,Gustave eiffel (université paris xii),Hamburger institute für sozialforschung,Hankuk university of foreign studies,Harvard university,Head of the press service at the institute of social and philosophical sciences and mass communications of kazan (volga region) federal university,Hebrew university of jerusalem,History and theory of culture,Hong kong,Humboldt university,Hungary,Høgskolen i lillehammer,Ibm,Iceland,Ii. rákóczi ferenc kárpátaljai magyar főiskola,Inalco,Independent researcher,Independent scholar affiliated with yad vashem,India,Indonesia,Institut de recherche pour le développement (ird),Institut für ge-schichtswissenschaften & europäische ethnologie,Institut für slawistik und hungarologie,Institut für sozialforschune im arbeitsbereich theorie und geschichte der gewalt,Institute of cultural heritage,Institute of political sciences at ilia state university,Institute of world history ras,International and energy studies,International centre for the history and sociology of world war ii and its consequences,International economic law,International eurasian movement,International law association,International union against tuberculosis and lung disease (iuatld),Intervenant en économie à l'essca,Iran,Iraq,Ireland,Iris,Islamic azad university,Ispru,Israel,Isu,Italy,Jadara university,Japan,Jordan,Jsc financial academy,Justus liebig university giessen,Kazakhstan,Kazakhstan astana university miras kazakhstan kazakh national pedagogical university named after abai kazakhstan,Kazan,Kazan (volga region) federal university,Kazan federal university,Kellogg college,Kenya,King's college london,Komazawa university,Kuwait,Kyiv national university of trade and economics,Kyrgyzstan,L.n. gumilyov eurasian national university,La trobe university,Laboratoire de recherche historique rhône-alpes (larhra),Laboratoire de sociologie quantitative (crest-insee),Latvia,Leah greenspan advertising and marketing ltd,Lebanon,Liberia,Lithuania,London school of economics,Los angeles,Ludwig-maximilians university munich,Luxembourg,Ma 01063,Macao,Madagascar,Malaysia,Malta,Mariupol state university,Massachusetts institute of technology,Metropolitan state college of denver,Mexico,Meyers-jdc-brookdale jerusalem,Ministry of foreign affairs,Moldova,Monaco,Mongolia,Montenegro,Morocco,Moscow,Moscow state institute of international relations (mgimo university),Mozambique,Murmansk advanced teachers' college,Museum and documentation center ebreji latvij,Myanmar,National archives and records administration,National institute of water and atmospheric research (niwa,National research university - higher school of economics,National research university higher school of economics,National university lviv polytechnic,National university odessa law academy,National university of singapore,Naval postgraduate school,Nazarbayev university,Netherlands,Netherlands institute for war documentation,New york city,New zealand,Nigeria,North macedonia,Norway,Oman,Osi public health program,Oxford brookes university,Oxford university,P. i. tchaikovsky moscow state conservatoire,Pacific state university,Pakistan,Palestine,Pamukkale un. fef cagdas turk lehceleri ve edebiyatlari bolumu,Paris,Peru,Philippines,Poland,Polish academy of sciences,Portugal,Pro moldova association of historians and political scientists,Promotion/protection of human rights,Qatar,Queen's university,Rand drug policy research center,Ras,Republic of karachai-cherkessia,Research institute of the evangelical lutheran church of finland,Romania,Russian academy of sciences,Russian federation,Russian language teaching methodology institute of philology of moscow state pedagogical university,Saint petersburg state university,San diego state university,Saudi arabia,School of architecture,School of arts &amp,School of humanities and social sciences,School of law,School of modern languages,Science politique a l'inalco,Senegal,Serbia,Sh. yessenov caspian state university of technologies and engineering,Shahid bahonar university of kerman,She is a fellow at the european foundation for democracy. she earned her ph.d. at george mason university,Siece,Sierra leone,Singapore,Slovakia,Slovenia,Slupsku-instytut filologii akademii pomorskiej w slupsku,Soas,Somalia,South africa,South china normal university,South korea,Southeast missouri state university,Spain,Spbu,Sri lanka,St. david's university college,Staatliche technische universität irkutsk,Stanford university,State classical academy,State university,Swaziland,Sweden,Switzerland,Syrian arab republic,Taiwan,Tajikistan,Tallinn university,Tanzania,Taraz innovative humanitarian university,Tarih anabilim dali,Tartu u7die,Tatar state humanitarian and pedagogical university,Tate gallery of modern art,Technical university of berlin,Technische universität münchen,Telewizyjna i teatralna im. leona schillera w łodzi,Texas a and m university,Texas aandm university-corpus christi,Thailand,The birsk branch of the bashkir state university,The economic policy and research center dubai economic council,The george washington university,The ministry of foreign affairs of the russian federation,The new school for social research,The “bath house readings”,Transylvania university,Trinidad and tobago,Tu chemnitz,Tunisia,Turkey,Turkmenistan,Tuvalu,U.s. department of justice,U.s. naval academy,Ucm/instituto de filosofía csic,Uit: the arctic university of norway,Uk,Ukraine,Umr 7220,United arab emirates,United kingdom,United states,United states holocaust memorial museum,Universidad de sevilla,Universiteit utrecht,University at albany state university of new york,University college london,University of arizona,University of basel,University of birmingham,University of bologna,University of bristol,University of calabria,University of central asia,University of delaware,University of florida,University of groningen,University of guilan,University of haifa,University of helsinki,University of islamic sciences,University of kansas,University of latvia,University of leeds,University of london,University of manchester,University of melbourne,University of miami school of architecture,University of michigan,University of minnesota,University of nantes,University of north texas,University of otago,University of pisa,University of pittsburgh,University of rome iii,University of southampton,University of southern california,University of tarbiat modares,University of tehran,University of tennessee,University of toronto,University of tulsa,University of turin,University of tübingen,University of wales swansea,University of washington,University of waterloo,University of wisconsin-madison,University of wolverhampton,University of wyoming,Université des antilles et de la guyane,Université robert schuman,Univerzita konštantína filozofa v nitre filozofická fakulta,Uniwersytet europejski viadrina we frankfurcie n. odra&cedil,Uniwersytet jagielloński w krakowie,Uniwersytet kazimierza wielkiego,Uniwersytet przyrodniczo-humanistyczny w siedlcach,Uppsala university,Uruguay,Us department of state,Uzbekistan,Uzhhorod national university,V.i. vernadsky crimean federal university,Venezuela,Victoria university,Vidal sassoon international center for the study of antisemitism,Viet nam,Villanova university,Vologda institute of law and economics of federal penitentiary service of russia,Vytautas magnus university,Warsaw school for social psychology,World bank,World trade institute,Yale university,York university,Zambia,empty,États-unis d'amérique,Πανεπιστήμιο διεθνών σχέσεων
College of art and design,,,,,,,,,,,,1.0,,,,,1.0,2.0,4.0,,,49.0,25.0,,,12.0,,,5.0,13.0,,,,,,1.0,,,7.0,,,,,,,,,53.0,,,,,,,,,1.0,184.0,2.0,,,,,,3.0,1.0,,,,3.0,,1.0,27.0,,6.0,,,,,,,,,,,,,,1.0,,,,,,,45.0,,,1.0,,,,,,,23.0,,24.0,,,,,,,23.0,,122.0,2.0,,,,,,,,33.0,,18.0,,,1.0,,,,,19.0,,,,,,,,,,,,,,,,,1.0,8.0,,,,79.0,,39.0,,40.0,2.0,,,120.0,,,,,,,,,,,11.0,,,,,18.0,,,,55.0,,1.0,,,,1.0,,9.0,,,,,3.0,,,2.0,1.0,6.0,,,,,,,,,,1.0,,,,,,,,25.0,,,10.0,,1.0,18.0,,,,,,,9.0,,,,,1.0,38.0,,7.0,,,1.0,,,,,,10.0,,497.0,,,,1.0,1.0,,1.0,,,,,4.0,,,,,,13.0,4.0,2.0,,,,1.0,,16.0,,14.0,,,,,,,,1.0,25.0,18.0,,3.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,3.0,12.0,,,,,,,,58.0,,2.0,213.0,475.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,5.0,,,,,,,,,,258.0,,
College of letters and science,,,,1.0,,,,,,,,,,,,,,,5.0,,,28.0,11.0,,,,,,1.0,5.0,,,1.0,,,,,,2.0,,,,,3.0,,,,42.0,1.0,,,,,1.0,,,1.0,12.0,,,,,,,,,1.0,,,3.0,,,14.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,41.0,,28.0,,,,,,,6.0,,80.0,2.0,,,,1.0,,,,7.0,,11.0,,,,,1.0,,,7.0,,,,,,,,,,1.0,,,,,,2.0,,7.0,,,,15.0,,18.0,,3.0,1.0,,,24.0,,,,,,,,,,,1.0,,,1.0,,11.0,,,,17.0,,,,,,,,1.0,,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,24.0,,,1.0,,,10.0,,,,1.0,,,1.0,,,,,,18.0,,1.0,,,,,,,,,3.0,,208.0,,,,,,,,,1.0,,,,,,,,,1.0,3.0,1.0,,,,3.0,,3.0,,3.0,,,1.0,,,,,,22.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,11.0,,,,,,,,28.0,,3.0,218.0,388.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,,1.0,,,3.0,,,,,,1.0,,,,,,,,,,212.0,,
College of ndu,,,,1.0,,2.0,,,,1.0,,2.0,,,,,,9.0,23.0,,,177.0,88.0,,,40.0,,1.0,12.0,52.0,,,,1.0,,,,,15.0,,1.0,,,7.0,,,1.0,193.0,2.0,,,1.0,,,,1.0,6.0,459.0,3.0,,,,3.0,,3.0,4.0,,,1.0,4.0,7.0,4.0,108.0,,47.0,,,,,,,,1.0,2.0,,,,,3.0,4.0,,,2.0,,,173.0,,,3.0,,,,,,,94.0,,144.0,,,,,1.0,1.0,63.0,,481.0,26.0,,,,,,,,68.0,,63.0,,,,,,1.0,,84.0,8.0,,,,1.0,,,,,1.0,,,,,1.0,17.0,,37.0,,,,191.0,,149.0,,113.0,3.0,,,252.0,,,,,,1.0,,,1.0,,30.0,,,,,53.0,,,,79.0,,1.0,2.0,4.0,,5.0,3.0,29.0,2.0,,,,12.0,,,16.0,3.0,23.0,1.0,1.0,,,,,,,,2.0,,,,,,,,121.0,2.0,,32.0,2.0,2.0,92.0,,,,,,,31.0,,,,,,124.0,,13.0,,,2.0,,,,,,32.0,,1263.0,,,,2.0,3.0,,3.0,,,,2.0,9.0,,,,,,39.0,12.0,10.0,,,,12.0,,61.0,,26.0,,,2.0,,,1.0,,,144.0,99.0,,7.0,13.0,,2.0,,,,,,,,,,,2.0,,,,,2.0,,1.0,,,6.0,56.0,1.0,,,,,,1.0,165.0,,11.0,999.0,2214.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,3.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,5.0,,,24.0,,,,,,19.0,,,,,2.0,,,,,1277.0,,
Colombia,10.0,,,,2.0,2.0,2.0,,,4.0,,4.0,,,1.0,,,60.0,47.0,,,493.0,139.0,,,70.0,,11.0,25.0,91.0,,1.0,3.0,1.0,,3.0,1.0,,74.0,,,2.0,,29.0,,,,640.0,6.0,3.0,,1.0,,,,1.0,35.0,214.0,2.0,4.0,,,1.0,,4.0,29.0,2.0,1.0,3.0,34.0,6.0,19.0,197.0,,94.0,,2.0,,,,1.0,,1.0,1.0,,,2.0,,3.0,4.0,1.0,,2.0,,,359.0,,2.0,1.0,,,,1.0,,,391.0,,352.0,5.0,2.0,,,2.0,2.0,101.0,,1066.0,63.0,,,,2.0,,1.0,,57.0,,138.0,2.0,,6.0,,1.0,6.0,,114.0,5.0,1.0,1.0,1.0,,,1.0,,,5.0,,,,,,12.0,1.0,128.0,,,,358.0,,375.0,,129.0,1.0,,,267.0,1.0,2.0,,,5.0,,,,4.0,,24.0,,,3.0,,91.0,1.0,6.0,,228.0,,,,6.0,,7.0,6.0,35.0,,,,,43.0,,,32.0,1.0,14.0,1.0,,1.0,,,2.0,,1.0,,2.0,,,,,,,,277.0,,,55.0,7.0,2.0,162.0,,,,,,,18.0,4.0,,,1.0,3.0,227.0,,24.0,,,3.0,,,,,1.0,96.0,,2704.0,,,4.0,7.0,1.0,3.0,1.0,,4.0,,6.0,27.0,,,1.0,2.0,,33.0,22.0,29.0,,1.0,,50.0,,51.0,,168.0,,1.0,1.0,,1.0,,,,319.0,163.0,,11.0,5.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,,,3.0,1.0,,13.0,137.0,,2.0,,,,,1.0,346.0,2.0,26.0,3119.0,5777.0,1.0,1.0,,,,3.0,,,3.0,3.0,,,1.0,,5.0,,,,2.0,1.0,,1.0,6.0,1.0,4.0,,,4.0,,,,,4.0,,4.0,,,2.0,,1.0,1.0,2.0,,3.0,8.0,,,1.0,1.0,,,4.0,,,,,7.0,3.0,,12.0,,,,,,10.0,3.0,,,1.0,,1.0,1.0,,,3654.0,4.0,
Columbia university,,,,1.0,,,,,,,,,,,,,,2.0,3.0,,,42.0,21.0,,,,,1.0,8.0,3.0,,,1.0,,,,,,6.0,,,,,1.0,,,,74.0,1.0,,,,,,1.0,,2.0,14.0,,1.0,,,,1.0,,2.0,,,,2.0,1.0,1.0,17.0,,9.0,,1.0,,,,,,,,,,,,,1.0,,,,,,32.0,,,1.0,,,,,,,61.0,,39.0,,1.0,,,,,8.0,,148.0,1.0,,,,1.0,,,,2.0,,10.0,,,,,,,,7.0,1.0,,,1.0,,,,,,1.0,,,,,,2.0,,19.0,,,,47.0,,47.0,,8.0,,,,35.0,,1.0,,,,,,,,,8.0,,,1.0,,13.0,,,,13.0,,,,1.0,,,,1.0,,,,,1.0,,,6.0,,,,,1.0,,,,,,,,,1.0,,,,,,39.0,1.0,,6.0,,,18.0,,,,2.0,,,,,,,,,27.0,,1.0,,,,,,,,,9.0,,354.0,,,,,,1.0,1.0,,1.0,,,4.0,,,,,,4.0,3.0,1.0,,,,2.0,,6.0,,9.0,,,,,,,,,43.0,17.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,12.0,,,,,,,,22.0,1.0,4.0,338.0,761.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,3.0,,,,,,1.0,1.0,,,,,,,,,456.0,1.0,
Communication studies program at concordia university,,,,,1.0,,,,,1.0,,,,,,,,,5.0,,,22.0,2.0,,,3.0,,,4.0,6.0,,,,,,,,,1.0,,,,,1.0,,,,25.0,,,,,,,,1.0,1.0,8.0,,,,,,,,1.0,,,1.0,1.0,,,4.0,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,,,21.0,,2.0,,,,,,,,14.0,,24.0,,,,,,,,,46.0,8.0,,,,,,,,3.0,,4.0,,,2.0,,,,,14.0,,,,,,,1.0,,,1.0,,,,,,,,5.0,,,1.0,31.0,,14.0,,6.0,,,,29.0,,,,,,,,,,,1.0,,,,,2.0,,,,19.0,,,,1.0,,,,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,13.0,,,1.0,,,7.0,1.0,,,,,,11.0,,,,,,9.0,,1.0,,,,,,,,,1.0,,131.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,3.0,,,,6.0,,4.0,,6.0,,,1.0,,,,,,16.0,8.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,10.0,,2.0,,,,,,13.0,,1.0,151.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,155.0,,
Costa rica,,,,,,,,,,1.0,,,,,,,,5.0,1.0,,,54.0,13.0,,,9.0,,2.0,2.0,18.0,,,,1.0,,,,,12.0,,,,,,,,,62.0,1.0,,,,,,,,9.0,32.0,1.0,,,,,,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,14.0,,10.0,,,,,,,,,,,,1.0,,,2.0,,,,,,29.0,,2.0,,,,,,,,25.0,,19.0,,,,,,1.0,7.0,,99.0,10.0,,,,,,,,8.0,,22.0,,,,,,,,27.0,5.0,,,,1.0,,1.0,,,,,,,,,3.0,,8.0,,,,41.0,,37.0,,21.0,,,,37.0,,,,,,1.0,,,2.0,,2.0,,,,,7.0,,,,11.0,,1.0,,1.0,,,,7.0,,,,,8.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,25.0,,,1.0,4.0,,16.0,,,,,,,6.0,,,,5.0,,26.0,,3.0,,,3.0,,,,,,16.0,,201.0,,,,1.0,,,,,,,,1.0,,,,,,9.0,2.0,6.0,,,,6.0,,9.0,,8.0,,2.0,,,,,,,33.0,9.0,1.0,3.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,21.0,,,,,,,,43.0,1.0,2.0,265.0,770.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,382.0,,
Croatia,,,,3.0,3.0,,,,2.0,2.0,,4.0,,,1.0,,1.0,31.0,73.0,,,593.0,210.0,,,78.0,,4.0,37.0,174.0,,,5.0,3.0,,10.0,,,74.0,,1.0,3.0,,55.0,,,2.0,821.0,7.0,,,,,2.0,5.0,1.0,12.0,364.0,4.0,3.0,,,3.0,3.0,4.0,34.0,2.0,1.0,2.0,59.0,1.0,22.0,326.0,,131.0,,2.0,1.0,,,2.0,,3.0,,3.0,,4.0,,6.0,4.0,1.0,,,,,700.0,,2.0,,,2.0,,2.0,1.0,,529.0,,428.0,2.0,1.0,,,,2.0,136.0,,1399.0,73.0,,,,4.0,2.0,,2.0,79.0,1.0,215.0,,,8.0,,4.0,9.0,,188.0,10.0,,,5.0,3.0,,2.0,,1.0,10.0,,,,,,37.0,5.0,138.0,,,,476.0,2.0,447.0,,201.0,2.0,,,473.0,,3.0,2.0,2.0,3.0,,,1.0,1.0,,39.0,,,2.0,,186.0,,6.0,,437.0,,1.0,1.0,17.0,,3.0,,41.0,,,1.0,,30.0,,2.0,37.0,2.0,18.0,8.0,,,,,,,,,3.0,,2.0,,,,,3.0,454.0,,,80.0,20.0,3.0,230.0,,,,6.0,,,30.0,9.0,,,,2.0,388.0,3.0,43.0,,,9.0,1.0,,,,1.0,124.0,,3227.0,,,3.0,3.0,3.0,8.0,,,4.0,,5.0,118.0,,,1.0,,,62.0,44.0,87.0,,2.0,,57.0,,87.0,,179.0,,1.0,1.0,,,,,,501.0,246.0,,14.0,7.0,,1.0,,,,,,,,,,1.0,3.0,2.0,,,,4.0,,4.0,3.0,,5.0,204.0,3.0,2.0,,,2.0,,,504.0,2.0,27.0,3966.0,7313.0,,1.0,,,,1.0,,1.0,4.0,3.0,,,,,2.0,,,,2.0,3.0,1.0,,5.0,,1.0,,1.0,,1.0,,,,7.0,,2.0,,,,,,,2.0,,,6.0,,1.0,2.0,,,,4.0,1.0,7.0,,,,,1.0,16.0,,,,,,18.0,1.0,,2.0,3.0,3.0,,4.0,,1.0,4608.0,1.0,
Cuba,10.0,,,,2.0,,,,,3.0,,6.0,,,3.0,,,48.0,31.0,,,283.0,94.0,,,21.0,,4.0,15.0,53.0,,,2.0,,2.0,2.0,2.0,,74.0,,,,,9.0,,,,318.0,,,,,,,,,37.0,126.0,5.0,2.0,,,,,7.0,6.0,1.0,,2.0,1.0,73.0,20.0,89.0,,54.0,,,,,,,,10.0,,,,1.0,,2.0,1.0,,,,,,158.0,,,,,,,,,,184.0,,132.0,,,,,,,62.0,,498.0,52.0,,,,,,,,33.0,1.0,77.0,,,4.0,,,3.0,,72.0,1.0,,,,2.0,,5.0,1.0,,1.0,,,,,,11.0,2.0,74.0,,,,218.0,,151.0,,72.0,,,,147.0,1.0,,,,,1.0,,,,,22.0,,3.0,,,47.0,4.0,1.0,,91.0,,,,3.0,,2.0,,2.0,6.0,,,,30.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,157.0,5.0,,17.0,4.0,,96.0,,,2.0,,,,14.0,,,,7.0,10.0,156.0,,18.0,,,2.0,,,,,1.0,28.0,,1106.0,,,,2.0,,5.0,,,2.0,,1.0,5.0,,,,1.0,,33.0,14.0,20.0,,,,27.0,,13.0,,95.0,,,1.0,,2.0,,,,228.0,82.0,,5.0,6.0,,,,,,,,,,,,2.0,,,,,,,,5.0,,,6.0,58.0,,2.0,,,,9.0,,146.0,,2.0,1785.0,3540.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,5.0,,,,,14.0,,,3.0,,3.0,,,,,1.0,,,5.0,,8.0,,,5.0,,,,,,,,,,1.0,,2.0,,,1.0,,,13.0,,,,,2.0,,,,1.0,2134.0,1.0,
Cyprus,,,,,7.0,,,,2.0,1.0,,2.0,,,2.0,,,21.0,59.0,,,396.0,123.0,,,37.0,,3.0,20.0,105.0,,1.0,3.0,1.0,,2.0,1.0,,37.0,,,1.0,,19.0,,,,536.0,4.0,,,,,,3.0,,15.0,226.0,1.0,1.0,,,1.0,,4.0,19.0,1.0,,2.0,22.0,20.0,6.0,181.0,,82.0,,,3.0,,,,,1.0,,2.0,,3.0,,,7.0,1.0,,,,,339.0,,,,,,,1.0,,,336.0,,295.0,1.0,,,,1.0,1.0,114.0,1.0,918.0,68.0,,,,2.0,,1.0,1.0,46.0,2.0,110.0,,,5.0,,1.0,4.0,,151.0,5.0,1.0,,1.0,,,,,,3.0,,,,,,30.0,8.0,92.0,,,,461.0,,282.0,,134.0,,,,445.0,1.0,1.0,,,1.0,,,,1.0,,70.0,,1.0,1.0,,78.0,1.0,7.0,,202.0,,2.0,1.0,13.0,1.0,4.0,,50.0,,,,,20.0,,,14.0,2.0,12.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,270.0,2.0,,50.0,7.0,1.0,173.0,,,,1.0,,,44.0,2.0,,,1.0,1.0,213.0,1.0,28.0,,,6.0,1.0,1.0,,3.0,2.0,83.0,,2029.0,1.0,,2.0,4.0,1.0,2.0,,,4.0,,2.0,16.0,,,,,,48.0,28.0,15.0,,,2.0,41.0,,54.0,,98.0,,2.0,2.0,,2.0,,,1.0,317.0,166.0,1.0,5.0,20.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,2.0,,2.0,,4.0,1.0,,1.0,212.0,3.0,2.0,,1.0,,,,269.0,2.0,24.0,2488.0,4923.0,,,,,,,,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,,3.0,1.0,,5.0,2.0,1.0,,1.0,4.0,,2.0,1.0,,4.0,,1.0,,,,,1.0,,3.0,1.0,,4.0,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,4.0,,,29.0,,,,,,10.0,,,,,2.0,,1.0,,,3198.0,,
Czech republic,20.0,,,7.0,39.0,2.0,,,36.0,86.0,,53.0,,,54.0,,,360.0,1067.0,1.0,1.0,7079.0,2625.0,,2.0,1404.0,,85.0,622.0,2326.0,4.0,17.0,49.0,8.0,,64.0,7.0,,661.0,,15.0,16.0,,387.0,,,70.0,8899.0,101.0,4.0,,1.0,2.0,3.0,25.0,11.0,210.0,5503.0,41.0,21.0,,1.0,27.0,14.0,108.0,197.0,17.0,4.0,14.0,326.0,89.0,181.0,2791.0,,1744.0,1.0,7.0,19.0,1.0,11.0,8.0,,25.0,8.0,10.0,,54.0,,44.0,102.0,2.0,,2.0,1.0,,6853.0,,20.0,25.0,,,1.0,16.0,9.0,,6186.0,5.0,5182.0,18.0,6.0,5.0,1.0,26.0,30.0,2301.0,11.0,20610.0,927.0,,,2.0,48.0,2.0,23.0,1.0,1130.0,24.0,2700.0,2.0,,80.0,,15.0,56.0,,2247.0,136.0,14.0,4.0,25.0,18.0,2.0,34.0,1.0,7.0,49.0,5.0,,1.0,,6.0,700.0,111.0,1853.0,7.0,3.0,4.0,6518.0,2.0,5514.0,1.0,2488.0,51.0,28.0,,7894.0,9.0,21.0,2.0,3.0,10.0,12.0,4.0,7.0,75.0,,1102.0,,3.0,27.0,,1898.0,3.0,67.0,,4299.0,1.0,12.0,37.0,143.0,2.0,90.0,69.0,647.0,50.0,,1.0,5.0,290.0,,7.0,485.0,46.0,246.0,27.0,22.0,2.0,,2.0,12.0,,,,31.0,,6.0,,,,1.0,17.0,5352.0,13.0,,871.0,228.0,25.0,3250.0,9.0,4.0,5.0,21.0,,,671.0,31.0,,,22.0,59.0,5235.0,14.0,610.0,,,114.0,7.0,11.0,2.0,18.0,18.0,1651.0,,41350.0,7.0,,14.0,97.0,27.0,41.0,25.0,,47.0,,41.0,295.0,,,21.0,,5.0,653.0,863.0,512.0,,6.0,21.0,820.0,,1205.0,2.0,1789.0,,13.0,47.0,,11.0,2.0,,2.0,6142.0,3217.0,6.0,188.0,187.0,12.0,26.0,,,,7.0,10.0,13.0,5.0,,3.0,5.0,51.0,2.0,1.0,6.0,,58.0,3.0,25.0,78.0,,115.0,2552.0,48.0,20.0,,11.0,4.0,8.0,9.0,6366.0,30.0,321.0,45089.0,87874.0,8.0,9.0,,4.0,7.0,9.0,,10.0,15.0,17.0,2.0,5.0,9.0,8.0,11.0,,3.0,4.0,10.0,15.0,9.0,,57.0,17.0,27.0,17.0,1.0,42.0,2.0,30.0,,2.0,74.0,,21.0,5.0,2.0,2.0,1.0,30.0,16.0,24.0,6.0,7.0,78.0,,11.0,63.0,8.0,1.0,,58.0,16.0,6.0,5.0,1.0,82.0,4.0,10.0,610.0,,6.0,,,1.0,210.0,7.0,,12.0,19.0,46.0,2.0,5.0,2.0,2.0,54209.0,25.0,
Daffodil international university,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,9.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,6.0,1.0,
